Codigo Produto,Descrição,Valor_unitário,Código de Barras,Sku,Fornecedor,Data Emissão,NCM,Marca,Peso,Url Imagem,Largura,Altura,Comprimento,Categoria,GTIN_Válido,Preço Final,Taxas,Lucro,Tipo Taxa,Url_Imagem1.0,Url_Imagem2.0,Url_Imagem3.0,Url Cloudinary
310875,PINO ADAP 2P+T ROBUSTO ILUMI 20A BR14360,5.88,7898542002179,7898542002179,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-16 05:53:17,85369090,ILUMI,1.0,,,,,TOMADAS INTERRUPTORES PINOS,True,13.08,6.62,0.59,R$ 4.00 fixo,,,,
308609,"EXT ILUMI PL 0,75 03MT 10A BR 17911",14.0,7898542002247,7898542002247,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-01-15 07:42:58,85444200,ILUMI,1.0,,,,,TOMADAS INTERRUPTORES PINOS,True,24.25,8.85,1.4,R$ 4.00 fixo,,,,
308625,"EXT ILUMI PL 0,75 05MT 10A BR 17921",17.61,7898542002261,7898542002261,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-01-15 07:42:58,85444200,ILUMI,1.0,,,,,TOMADAS INTERRUPTORES PINOS,True,29.21,9.84,1.76,R$ 4.00 fixo,,,,
308641,"EXT ILUMI PL 0,75 10MT 10A BR 17931",30.01,7898542002285,7898542002285,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-01-15 07:42:58,85444200,ILUMI,1.0,,,,,TOMADAS INTERRUPTORES PINOS,True,46.26,13.25,3.0,R$ 4.00 fixo,,,,
298115,CJ ILUM SLIM 2TOMADA 2P+T 10A 80120,7.89,7898542002889,7898542002889,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-09-24 00:58:56,85365090,ILUMI,1.0,,,,,TOMADAS INTERRUPTORES PINOS,True,15.85,7.17,0.79,R$ 4.00 fixo,,,,
431890,ESP ILUMI SLIM 4X4 CEGO 8305,3.91,7898542003831,7898542003831,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-10-19 01:24:43,39259090,ILUMI,1.0,,,,,TOMADAS INTERRUPTORES PINOS,True,10.38,6.08,0.39,R$ 4.00 fixo,,,,
431930,SUPORTE ILUMI SLIM 4X4 6MOD 8202,3.93,7898542003893,7898542003893,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-02-15 08:09:21,39259090,ILUMI,1.0,,,,,CHUVEIROS E DUCHAS,True,10.4,6.08,0.39,R$ 4.00 fixo,,,,
366420,SPRAY TEKBOND GERAL DOURADO 350ML,12.15,7898543380962,7898543380962,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-10-25 04:49:25,32082019,TEKBOND,1.0,,,,,TINTA SPRAY,True,21.71,8.34,1.22,R$ 4.00 fixo,,,,
366463,SPRAY TEKBOND GERAL BRANCO FOSC 350ML,10.99,7898543381013,7898543381013,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-10-25 04:49:25,32082019,TEKBOND,1.0,,,,,TINTA SPRAY,True,20.11,8.02,1.1,R$ 4.00 fixo,,,,
366498,SPRAY TEKBOND GERAL GRAFITE 350ML,12.15,7898543381037,7898543381037,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-10-25 04:49:25,32082019,TEKBOND,1.0,,,,,TINTA SPRAY,True,21.71,8.34,1.22,R$ 4.00 fixo,,,,
414960,SPRAY TEKBOND METALICO OURO 350ML,15.39,7898543381266,7898543381266,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-10-25 04:49:25,32082019,TEKBOND,1.0,,,,,TINTA SPRAY,True,26.16,9.23,1.54,R$ 4.00 fixo,,,,
414890,COLA CONTATO TEKBOND  30G,5.76,7898543381662,7898543381662,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-16 05:53:17,35061090,TEKBOND,1.0,,,,,COLAS E ADESIVOS,True,12.92,6.58,0.58,R$ 4.00 fixo,,,,
402140,ESPONJA MULTIUSO MAGICA TEKBOND C/3,9.99,7898543383291,7898543383291,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2021-12-07 04:45:57,39249000,TEKBOND,1.0,,,,,FITAS,True,18.74,7.75,1.0,R$ 4.00 fixo,,,,
397950,ARALDITE MASSA EPOXI 50GR TEKBOND,2.65,7898543386353,7898543386353,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2021-11-02 04:12:31,35061090,TEKBOND,1.0,,,,,LIXAS,True,8.64,5.73,0.27,R$ 4.00 fixo,,,,
407050,COLA AZULEJO/PASTILHA TEKBOND 750G,12.73,7898543388463,7898543388463,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-01-11 04:33:42,35061090,TEKBOND,1.0,,,,,DIVERSOS ELETRICA,True,22.5,8.5,1.27,R$ 4.00 fixo,,,,
453480,FITA ISOLANTE TEKBOND  10MTS,3.74,7898543391395,7898543391395,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-06-03 04:36:49,39191020,TEKBOND,1.0,,,,,FITA ISOLANTE,True,10.14,6.03,0.37,R$ 4.00 fixo,,,,
437160,FITA EMBAL TEKBOND 48X40MM TRANSP,3.65,7898543417248,7898543417248,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-03-01 04:48:43,39191010,TEKBOND,1.0,,,,,FITAS ADESIVAS,True,10.02,6.0,0.36,R$ 4.00 fixo,,,,
290971,LUVA ESGOTO FORTLEV   75 X 75 BR,3.59,7898543590156,7898543590156,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-01-05 07:00:04,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,9.94,5.99,0.36,R$ 4.00 fixo,,,,
291153,TEE ESGOTO FORTLEV  50 X 50 BR,3.29,7898543590194,7898543590194,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-10-25 04:49:25,39174090,FORTLEV,1.0,,,,,CAIXAS D` AGUA POLIETILENO,True,9.52,5.9,0.33,R$ 4.00 fixo,,,,
291161,TEE ESGOTO FORTLEV  75 X 75 BR,7.49,7898543590217,7898543590217,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-09-06 06:16:23,39174090,FORTLEV,1.0,,,,,SUPORTES E CANTONEIRAS,True,15.3,7.06,0.75,R$ 4.00 fixo,,,,
291188,TEE ESGOTO FORTLEV 100 X 100 BR,6.99,7898543590231,7898543590231,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-01-26 05:51:53,39174090,FORTLEV,1.0,,,,,DIVERSOS-UD,True,14.61,6.92,0.7,R$ 4.00 fixo,,,,
290696,COTOVELO FORTLEV LL K 1.1/2X45 MARRON,4.49,7898543590347,7898543590347,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-07-25 05:01:09,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,11.17,6.23,0.45,R$ 4.00 fixo,,,,
291137,TEE FORTLEV LLL E 1.1/2 MARROM,4.29,7898543590446,7898543590446,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-12-05 09:38:02,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,10.9,6.18,0.43,R$ 4.00 fixo,,,,
300225,TEE FORTLEV LLL H 1.1/2 X 3/4 MARROM,3.69,7898543590460,7898543590460,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-12-05 09:38:02,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,10.07,6.01,0.37,R$ 4.00 fixo,,,,
291226,ADAP CURTO FORTLEV E 1.1/2 MARROM,2.35,7898543590484,7898543590484,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-30 05:02:04,39174090,FORTLEV,1.0,,,,,EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL,True,8.23,5.65,0.24,R$ 4.00 fixo,,,,
290440,ADAP C/FLANGE FORTLEV B 3/4 MARROM,5.89,7898543590507,7898543590507,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-03-19 04:43:45,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,13.1,6.62,0.59,R$ 4.00 fixo,,,,
290459,ADAP C/FLANGE FORTLEV C 1 MARROM,9.99,7898543590514,7898543590514,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-10-07 02:16:37,39174090,FORTLEV,1.0,,,,,CAIXAS D` AGUA POLIETILENO,True,18.74,7.75,1.0,R$ 4.00 fixo,,,,
290467,ADAP C/FLANGE FORTLEV E 1.1/2 MARROM,12.15,7898543590521,7898543590521,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-03-19 04:43:45,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,21.71,8.34,1.22,R$ 4.00 fixo,,,,
290521,CAIXA SIF.FORTLEV QUA BR 10 X 10 X 50,7.88,7898543590644,7898543590644,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-23 05:29:05,39174090,FORTLEV,1.0,,,,,CAIXAS D` AGUA POLIETILENO,True,15.84,7.17,0.79,R$ 4.00 fixo,,,,
291021,REDUCAO ESGOTO FORTLEV 100 X 50 BR,6.19,7898543590859,7898543590859,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2021-10-09 02:40:52,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,13.51,6.7,0.62,R$ 4.00 fixo,,,,
290980,LUVA ESGOTO FORTLEV 100 X 100 BR,2.99,7898543590910,7898543590910,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-03-19 04:43:44,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,9.11,5.82,0.3,R$ 4.00 fixo,,,,
300144,CURVA FORTLEV LL B 3/4 X 90 MARROM,2.19,7898543590958,7898543590958,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-03-25 03:56:12,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,8.01,5.6,0.22,R$ 4.00 fixo,,,,
290653,COTOVELO FORTLEV LL E 1.1/2X90 MARROM,2.52,7898543590996,7898543590996,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-02-11 07:06:22,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,8.46,5.69,0.25,R$ 4.00 fixo,,,,
290912,LUVA FORTLEV LL E 1.1/2 MARROM,3.0,7898543591030,7898543591030,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-30 05:02:04,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,9.12,5.82,0.3,R$ 4.00 fixo,,,,
290815,COTOVELO ESGOTO FORTLEV H 75X45 BR,4.84,7898543591061,7898543591061,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2024-10-22 04:51:22,39174090,FORTLEV,1.0,,,,,EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL,True,11.65,6.33,0.48,R$ 4.00 fixo,,,,
290823,COTOVELO ESGOTO FORTLEV I 100X45 BR,4.19,7898543591078,7898543591078,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-11-28 08:35:33,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,10.76,6.15,0.42,R$ 4.00 fixo,,,,
290610,COTOVELO AZUL FORTLEV 3/4 X 1/2,3.39,7898543591276,7898543591276,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-06-24 04:31:00,39174090,FORTLEV,1.0,,,,,CONEXÃO AZUL,True,9.66,5.93,0.34,R$ 4.00 fixo,,,,
290874,LUVA AZUL FORTLEV 3/4 X 3/4,3.69,7898543591313,7898543591313,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-04-23 16:06:18,39174090,FORTLEV,1.0,,,,,CONEXÃO AZUL,True,10.07,6.01,0.37,R$ 4.00 fixo,,,,
327417,CAIXA SIF.FORTLEV QUADR.BR 15 X 15 X 50,21.93,7898543591917,7898543591917,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-05-28 04:28:03,39174090,FORTLEV,1.0,,,,,CAIXAS D` AGUA POLIETILENO,True,35.15,11.03,2.19,R$ 4.00 fixo,,,,
327301,JUNCAO ESGOTO FORTLEV  75 X 75 BR,6.636,7898543591986,7898543591986,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2020-01-21 04:30:21,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,14.12,6.82,0.66,R$ 4.00 fixo,,,,
306223,REDUCAO ESGOTO FORTLEV 100 X 75 BR,4.59,7898543592013,7898543592013,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-30 05:02:04,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,11.31,6.26,0.46,R$ 4.00 fixo,,,,
327344,TEE ESGOTO FORTLEV 75 X 50 BR,9.46,7898543592464,7898543592464,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-01-30 04:28:38,39174090,FORTLEV,1.0,,,,,CAIXAS D` AGUA POLIETILENO,True,18.01,7.6,0.95,R$ 4.00 fixo,,,,
327425,CAIXA SIF.FORTLEV RED.BR 10 X 10 X 50,7.88,7898543592655,7898543592655,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-23 05:29:05,39174090,FORTLEV,1.0,,,,,CAIXAS D` AGUA POLIETILENO,True,15.84,7.17,0.79,R$ 4.00 fixo,,,,
291170,TEE ESGOTO FORTLEV 100 X 50 BR,12.647,7898543592686,7898543592686,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2021-10-09 02:40:52,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,22.39,8.48,1.26,R$ 4.00 fixo,,,,
291684,JUNCAO ESGOTO FORTLEV 100X 50 BR,8.39,7898543592709,7898543592709,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-02-20 06:47:01,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,16.54,7.31,0.84,R$ 4.00 fixo,,,,
338362,LUVA SOLDAVEL DE CORRER FORTLEV  3/4,6.95,7898543592884,7898543592884,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-09-13 06:01:32,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,14.56,6.91,0.7,R$ 4.00 fixo,,,,
338389,LUVA SOLDAVEL DE CORRER FORTLEV 1.1/2,18.35,7898543592914,7898543592914,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-06-07 03:09:05,39174090,FORTLEV,1.0,,,,,CONEXÕES ESGOTO,True,30.23,10.05,1.84,R$ 4.00 fixo,,,,
300160,CURVA FORTLEV LL E 1.1/2 X 90 MARROM,8.95,7898543594680,7898543594680,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-03-25 03:56:12,39174090,FORTLEV,1.0,,,,,CONEXÕES ÁGUA,True,17.31,7.46,0.9,R$ 4.00 fixo,,,,
333301,TUBO LIGACAO BLUKIT PVC CR AJU SANF 0404,16.545,7898550250661,7898550250661,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2021-10-05 03:06:12,39174090,BLUKIT,1.0,,,,,TUBO LIGAÇÃO,True,27.75,9.55,1.65,R$ 4.00 fixo,,,,
329487,ANEL VEDACAO VASO SANIT.BLUKIT,5.444,7898550250760,7898550250760,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-01-11 04:23:01,40069000,BLUKIT,1.0,,,,,SANITÁRIOS,True,12.49,6.5,0.54,R$ 4.00 fixo,,,,
333344,ACESS P/CX BLUKIT KIT E/S ACION SUP 0215,77.69,7898550250999,7898550250999,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-08-09 05:29:05,84818019,BLUKIT,1.0,,,,,LOUÇAS E PIAS,True,111.82,26.36,7.77,R$ 4.00 fixo,,,,
180696,SIFAO SANFON.ARRU PVC 4EM1 BLUKIT,5.25,7898550251132,7898550251132,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2021-07-27 04:36:08,39174090,BLUKIT,1.0,,,,,DIVERSOS - HIDRÁULICA,True,12.22,6.44,0.53,R$ 4.00 fixo,,,,
19879,SIFAO SANFON.ARRU PVC 4EM1 C/2S BLUKIT,10.59,7898550251644,7898550251644,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-09-05 04:26:39,39174090,BLUKIT,1.0,,,,,DIVERSOS - HIDRÁULICA,True,19.56,7.91,1.06,R$ 4.00 fixo,,,,
354180,ACESS P/CX BLUKIT CJ FECHAM.MEC BOIA 253,15.35,7898550252870,7898550252870,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-01-15 07:42:58,84819010,BLUKIT,1.0,,,,,SANITÁRIOS,True,26.11,9.22,1.54,R$ 4.00 fixo,,,,
333450,PRESSURIZADOR BLUKIT P/CX DAGUA 0601/602,95.99,7898550254249,7898550254249,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-12-08 06:58:24,84818099,BLUKIT,1.0,,,,,DIVERSOS - HIDRÁULICA,True,136.99,31.4,9.6,R$ 4.00 fixo,,,,
333387,ACESS P/CX BLUKIT KIT SAIDA AC SUP 0274,28.39,7898550256212,7898550256212,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-11-14 07:45:31,84818019,BLUKIT,1.0,,,,,DIVERSOS-ACESSÓRIOS BANH_COZINHA,True,44.04,12.81,2.84,R$ 4.00 fixo,,,,
292400,CONEC P/CRIMPAR COMPRESSAO RG-06,2.44,7898552400057,7898552400057,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-06-03 04:36:49,85369090,GENÉRICO,1.0,,,,,ANTENAS E ACESSÓRIOS,True,8.36,5.67,0.24,R$ 4.00 fixo,,,,
397930,FIO CABO REDE PATCH CORD RJ45 INJET 20MT,36.45,7898552403621,7898552403621,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-16 05:53:18,85444200,INJET,1.0,,,,,DIVERSOS SEGURANÇA_COMUNICAÇÃO,True,55.12,15.02,3.65,R$ 4.00 fixo,,,,
340162,OCULOS SEG.PROT.DELTA SKY INCOLOR,2.45,7898554010117,7898554010117,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-30 05:02:04,90049020,DELTA,1.0,,,,,ANTENAS E ACESSÓRIOS,True,8.37,5.67,0.25,R$ 4.00 fixo,,,,
367214,MASCARA SOLDA DELTA POLIPROP.V.ARTIC.,28.07,7898554011572,7898554011572,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-04-30 05:02:04,39269090,DELTA,1.0,,,,,EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL,True,43.6,12.72,2.81,R$ 4.00 fixo,,,,
53082,CAPACETE SEGUR.PLAST.MAST/SAFETY AMAR,11.383,7898554013125,7898554013125,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-01-18 04:36:27,65061000,SAFETY,1.0,,,,,AUTOMOTIVA,True,20.65,8.13,1.14,R$ 4.00 fixo,,,,
80578,PREGO ACO C/C 17 X 21(CENTO)VJ FIKISS,16.29,7898562870154,7898562870154,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-09-13 06:01:32,73170090,VJ,1.0,,,,,PREGOS,True,27.4,9.48,1.63,R$ 4.00 fixo,,,,
404400,OLEO DESENGRIPANTE FAST LUB 300ML/150G,6.49,7898567700944,7898567700944,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-06-03 04:36:49,38249941,FAST LUB,1.0,,,,,PRODUTOS QUÍMICOS,True,13.92,6.78,0.65,R$ 4.00 fixo,,,,
404440,SILICONE SPRAY MUNDIAL 300ML,8.49,7898567703921,7898567703921,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2025-07-09 04:00:30,39100012,MUNDIAL,1.0,,,,,DIVERSOS - PINTURA,True,16.67,7.33,0.85,R$ 4.00 fixo,,,,
119741,CAIXA PASSAGEM ALUM.NAT.10X10X06 STAMP.,11.005,7898567980490,7898567980490,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2020-07-09 05:03:48,76090000,STAM,1.0,,,,,ASSENTOS SANITÁRIOS,True,20.13,8.03,1.1,R$ 4.00 fixo,,,,
119792,CAIXA PASSAGEM ALUM.NAT.15X15X10 STAMP.,25.559,7898567980506,7898567980506,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2020-07-09 05:03:48,76090000,STAM,1.0,,,,,ASSENTOS SANITÁRIOS,True,40.14,12.03,2.56,R$ 4.00 fixo,,,,
336718,VALVULA METAL LAVATORIO S/L ART METAIS,11.133,7898577400278,7898577400278,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-03-16 04:18:26,84818019,ART METAIS,1.0,,,,,VÁLVULAS,True,20.31,8.06,1.11,R$ 4.00 fixo,,,,
7772,VALVULA AMER. METAL - ART METAIS ART METAIS,15.323,7898577400308,VALVULA AMER. METAL - ART METAIS,M.S.B. COMERCIO DE MATERIAIS PARA CONSTRUCAO,2023-06-29 04:24:00,84818019,ART METAIS,1.0,https://cdn.msbitaqua.com.br/produtos/7772/7772.jpg,1.0,1.0,1.0,DIVERSOS - HIDRÁULICA,True,26.07,9.21,1.53,R$ 4.00 fixo,,,,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764693434/imagens_otimizadas_marketplace/img_temp.jpg"
438470,ACAB P/REGISTRO ART METAIS 3/4 C23,5.79,7898577400735,7898577400735,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-05-28 04:28:04,84818019,ART METAIS,1.0,,,,,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,12.96,6.59,0.58,R$ 4.00 fixo,,,,
438510,ACAB P/REGISTRO ART METAIS 3/4 C52,9.99,7898577402692,7898577402692,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-05-28 04:28:04,84818019,ART METAIS,1.0,,,,,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,18.74,7.75,1.0,R$ 4.00 fixo,,,,
438500,ACAB P/REGISTRO ART METAIS 3/4 C50,13.25,7898577403088,7898577403088,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-05-28 04:28:04,84818019,ART METAIS,1.0,,,,,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,23.22,8.64,1.33,R$ 4.00 fixo,,,,
438490,ACAB P/REGISTRO ART METAIS 3/4 C40,12.78,7898577403095,7898577403095,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2024-10-01 04:45:11,84818019,ART METAIS,1.0,,,,,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,22.57,8.51,1.28,R$ 4.00 fixo,,,,
438480,ACAB P/REGISTRO ART METAIS 3/4 C33,7.49,7898577403101,7898577403101,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2024-05-28 04:28:04,84818019,ART METAIS,1.0,,,,,FERRAMENTAS MANUAIS E ACESSÓRIOS,True,15.3,7.06,0.75,R$ 4.00 fixo,,,,
166375,TINTA PO INDEFLEX BRANCO 5KG,10.3,7898578720481,7898578720481,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2024-10-22 04:51:22,25222000,INDEFLEX,1.0,,,,,TINTA LATEX,True,19.16,7.83,1.03,R$ 4.00 fixo,,,,
436350,COLA SILICONE AQUARIO 260G GMF INC S/FUN,20.69,7898585090003,7898585090003,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2024-10-22 19:12:53,32141010,SIL,1.0,,,,,DIVERSOS - PINTURA,True,33.45,10.69,2.07,R$ 4.00 fixo,,,,
436340,COLA SILICONE AQUARIO 260G GMF PT S/FUNG,20.69,7898585090638,7898585090638,MJLESTE DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA,2024-10-22 19:12:53,32141010,SIL,1.0,,,,,DIVERSOS - PINTURA,True,33.45,10.69,2.07,R$ 4.00 fixo,,,,
424770,TORN B.M C/FILTRO ACQUABIOS BR QUADRISET,34.49,7898585363688,7898585363688,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-12-28 06:57:11,84212100,ACQUABIOS,1.0,,,,,TORNEIRAS,True,52.42,14.48,3.45,R$ 4.00 fixo,,,,
424780,TORN B.M C/FILTRO ACQUABIOS PT QUADRISET,34.49,7898585365897,7898585365897,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-12-28 06:57:11,84212100,ACQUABIOS,1.0,,,,,ACESSÓRIOS HIDRÁULICA,True,52.42,14.48,3.45,R$ 4.00 fixo,,,,
403590,BUCHA FIX. ECOLIDER 06 C/ANEL C/1000,19.462,7898590591229,7898590591229,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-01-18 04:36:27,39259090,ECOLIDER,1.0,,,,,DIVERSOS - FERRAGENS,True,31.76,10.35,1.95,R$ 4.00 fixo,,,,
403600,BUCHA FIX. ECOLIDER 08 C/ANEL C/1000,32.327,7898590591267,7898590591267,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-01-18 04:36:27,39259090,ECOLIDER,1.0,,,,,DIVERSOS - FERRAGENS,True,49.45,13.89,3.23,R$ 4.00 fixo,,,,
403610,BUCHA FIX. ECOLIDER 10 C/ANEL C/500,28.645,7898590591281,7898590591281,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-09-09 04:27:31,39259090,ECOLIDER,1.0,,,,,DIVERSOS - FERRAGENS,True,44.39,12.88,2.86,R$ 4.00 fixo,,,,
338346,EXTENSAO P/CAVAD TRADO 06/08 3/4 MINASUL,35.59,7898599490578,7898599490578,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2023-05-23 02:58:35,82013000,MINASUL,1.0,,,,,CONEXÕES ESGOTO,True,53.94,14.79,3.56,R$ 4.00 fixo,,,,
343668,BOTINA NOBUCK BIQ.PVC CRIVAL PRETA 40,77.461,7898606602680,7898606602680,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-11-22 04:28:52,64039990,CRIVAL,1.0,,,,,EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL,True,111.51,26.3,7.75,R$ 4.00 fixo,,,,
343676,BOTINA NOBUCK BIQ.PVC CRIVAL PRETA 41,77.461,7898606602697,7898606602697,MJR CUNHA DISTRIBUIDORA DE MAT.CONSTR LTDA,2022-11-22 04:28:52,64039990,CRIVAL,1.0,,,,,EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL,True,111.51,26.3,7.75,R$ 4.00 fixo,,,,
