nome,url_cloudinary
3047_3_CORDA_SISAL_08MM_-_5_16_C_220MT.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/a32b2cfa5c22dc192023f86059a44b5a.jpg"
2_ODORIZADOR_PURO_AR_LAVANDA_250ML.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/eba0aded239154e4d6cfc249224bb14f.jpg"
2e4a0987001e36fefab2766aa50f473a.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/215aeb336e4d9f36758f925cb00bfc92.jpg"
4049_1_DISCO_TUNGSTENIO_STARRET_MAD_110X20MM.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/bc08faf545815b3c7b6ef4eb042bfc44.jpg"
1788_1_LIXA_D_AGUA_2000_L-420_FERJA.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/0aa651f1f368534ea43423f68b034da0.jpg"
3_CESTINHA_P_VAL.AMER.CR_LUCONI.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/2a3eb3daa15881e9946531494c5fcae4.jpg"
3626_3_LUMI_TARTARUGA_FERRO_VIDRO_PT_JR_ILUM.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/54371db1ea0a71b1be2477f3502391b7.jpg"
2_LUVA_FORTLEV_LL_B_3_4_MARROM.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/c0c7aa2c960d15a70b51b604ddc597ae.jpg"
1_GRELHA_QUADR.ACO_INOX_15_ROTATORIA_SANY.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804306/imagens_otimizadas_marketplace/bb1c43af59e7dc02cebce3c2d264391d.jpg"
2_DESEMP_PVC_CASTOR_CORRUGADA_15X26.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/5420fe517ef6aaa62585f459aa5e6ef1.jpg"
3_BRACO_P_CHUV_ALUM_ALUREM_40CM.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/6a51d701f2618bf9c7fc23cdded1de80.jpg"
3082_3_CJ_RADIAL_POLLAR_2TOM_2P_T_20A_1901217.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/89e17a473f650fb0f05c4014c302b09b.jpg"
2174_1_ESP_TRAMONTINA_LIZ_4X4_4INT_57106_026.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/d0528d93123bc9227831f0ce801f1d3e.jpg"
1_REGADOR_METASUL_PLAST_05L_PRETO.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/c560eb73104ffef34ca6838add50e358.jpg"
1_FIXADOR_PORTA_P_PISO_0068-01_NI_SOPRANO.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/b9ede3e074a3c4ca8ef4924b3ad1170f.jpg"
1278_3_REJUNTE_PORCELANATO_PRETO_1KG_PORTOKOLL.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/a6ff5866dd937717e86e4b36e767beae.jpg"
1_TESOURA_USO_GERAL_BRASFORT_5.1_2_7627.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/18624b88dd43b87523fccc6a57301d97.jpg"
2671_2_LINHA_PEDREIRO_TOP_FIO_TRANCADA__50MT.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/ee76f5be0872b6df03148b9535f042ad.jpg"
2101_1_CADEADO_35MM_C_5_-_PAPAIZ_PAPAIZ.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804308/imagens_otimizadas_marketplace/9243baca0f108d8aecfee8d891b83545.jpg"
68d595e1dc19834b31971bb478bf124f.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/8a45934c604aca0e248abe732e23e7e6.jpg"
1349_3_DISJ_DIN_UNIP_25A_CURVA_C_JNG.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804307/imagens_otimizadas_marketplace/92a7f149c56842f9e6c233c9f86142c3.jpg"
