arquivo,url_cloudinary
"3_ABRAC_NYLON_BRASFORT_150X3,6_PR_C_100.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168498/imagens_otimizadas_marketplace/3_ABRAC_NYLON_BRASFORT_150X3_6_PR_C_100.jpg"
3_VERNIZ_EUCATEX_TINGIDOR_IMBUIA_1_16.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168499/imagens_otimizadas_marketplace/3_VERNIZ_EUCATEX_TINGIDOR_IMBUIA_1_16.jpg"
1_ADAP_P_TANQUE_MAQ_LAVAR_T_1_2_GARDEN.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168500/imagens_otimizadas_marketplace/1_ADAP_P_TANQUE_MAQ_LAVAR_T_1_2_GARDEN.jpg"
1_BOMBA_DE_AR_PEDAL_BRASFORT_8406.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168502/imagens_otimizadas_marketplace/1_BOMBA_DE_AR_PEDAL_BRASFORT_8406.jpg"
2_OTTO_B.VEDACIT_A_POTE_900G.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168503/imagens_otimizadas_marketplace/2_OTTO_B.VEDACIT_A_POTE_900G.jpg"
"2_VARAL_P_TETO_RENOVAR_1,40_6388_ALUM.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168505/imagens_otimizadas_marketplace/2_VARAL_P_TETO_RENOVAR_1_40_6388_ALUM.jpg"
3_ESP_MEC_TRONIC_PETRA_4X2_2MOD_DIST_82004.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168507/imagens_otimizadas_marketplace/3_ESP_MEC_TRONIC_PETRA_4X2_2MOD_DIST_82004.jpg"
2_CJ_PIAL_POP_2TOM_10A_LGX303_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168508/imagens_otimizadas_marketplace/2_CJ_PIAL_POP_2TOM_10A_LGX303_BR.jpg"
1_TUBO_LIGACAO_ASTRA_PVC_CR_AJUST_SANF.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168509/imagens_otimizadas_marketplace/1_TUBO_LIGACAO_ASTRA_PVC_CR_AJUST_SANF.jpg"
2_CONEC_INTERNEED_PORCELANA_10MM_TRIF.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168513/imagens_otimizadas_marketplace/2_CONEC_INTERNEED_PORCELANA_10MM_TRIF.jpg"
1_TRINCHA_TIGRE_519_F_2.1_2.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168517/imagens_otimizadas_marketplace/1_TRINCHA_TIGRE_519_F_2.1_2.jpg"
3_TRINCHA_ROMA_302_G_3.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168519/imagens_otimizadas_marketplace/3_TRINCHA_ROMA_302_G_3.jpg"
3_BARRA_ROSQ.JOMARCA_1MT_ZINC_A_3_16_(NC_).jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168520/imagens_otimizadas_marketplace/3_BARRA_ROSQ.JOMARCA_1MT_ZINC_A_3_16__NC_.jpg"
"3_BROCA_ACO_RAPIDO_DEWALT__2,0MM.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168520/imagens_otimizadas_marketplace/3_BROCA_ACO_RAPIDO_DEWALT__2_0MM.jpg"
"1_CABO_FLEXÍVEL_6,00MM_X_100M_AZUL.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168522/imagens_otimizadas_marketplace/1_CABO_FLEX%C3%8DVEL_6_00MM_X_100M_AZUL.jpg"
2_JOELHEIRA_P_ASSENT.DE_PISOS_CORTAG_PAR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168523/imagens_otimizadas_marketplace/2_JOELHEIRA_P_ASSENT.DE_PISOS_CORTAG_PAR.jpg"
"1_CABO_FLEXÍVEL_6,00MM_X_100M_VERMELHO.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168524/imagens_otimizadas_marketplace/1_CABO_FLEX%C3%8DVEL_6_00MM_X_100M_VERMELHO.jpg"
1_ESP_TRAMONTINA_LIZ_4X4_4INT_57106_026.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168525/imagens_otimizadas_marketplace/1_ESP_TRAMONTINA_LIZ_4X4_4INT_57106_026.jpg"
2_CHAVE_VIRAR_FERRO_SAO_ROMAO_A_3_8.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168527/imagens_otimizadas_marketplace/2_CHAVE_VIRAR_FERRO_SAO_ROMAO_A_3_8.jpg"
1_CORANTE_XADREZ_50ML_AMARELO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168528/imagens_otimizadas_marketplace/1_CORANTE_XADREZ_50ML_AMARELO.jpg"
3_VALVULA_PLAST_TANQUE_1.1_4_LUCONI_BRANCA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168529/imagens_otimizadas_marketplace/3_VALVULA_PLAST_TANQUE_1.1_4_LUCONI_BRANCA.jpg"
2_PARAF_SEX.ROS.SOBERBA_1_4_X_50.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168531/imagens_otimizadas_marketplace/2_PARAF_SEX.ROS.SOBERBA_1_4_X_50.jpg"
3_LONA_CARRETEIRO_BRASFORT__4X3_AZUL_8972.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168532/imagens_otimizadas_marketplace/3_LONA_CARRETEIRO_BRASFORT__4X3_AZUL_8972.jpg"
1_RALO_LINEAR_MODULAVEL_HERC_50CM_BR_C_SIF.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168534/imagens_otimizadas_marketplace/1_RALO_LINEAR_MODULAVEL_HERC_50CM_BR_C_SIF.jpg"
2_COTOVELO_ESGOTO_PLASTILIT_100X45_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168535/imagens_otimizadas_marketplace/2_COTOVELO_ESGOTO_PLASTILIT_100X45_BR.jpg"
3_THINNER_SAYERLACK__900ML.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168536/imagens_otimizadas_marketplace/3_THINNER_SAYERLACK__900ML.jpg"
3_TEE_ESGOTO_PLASTILIT__50_X_50_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168538/imagens_otimizadas_marketplace/3_TEE_ESGOTO_PLASTILIT__50_X_50_BR.jpg"
2_LUVA_ESGOTO_PLASTILIT__75_X_75_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168539/imagens_otimizadas_marketplace/2_LUVA_ESGOTO_PLASTILIT__75_X_75_BR.jpg"
3_VEDA_ROSCA_3_4X25_TIGRE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168540/imagens_otimizadas_marketplace/3_VEDA_ROSCA_3_4X25_TIGRE.jpg"
3_REGUA_LISA_ALUM.2_X1_2MT_FRISADA_PERFIL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168542/imagens_otimizadas_marketplace/3_REGUA_LISA_ALUM.2_X1_2MT_FRISADA_PERFIL.jpg"
3_NUMERO_COLONIAL_PEXCEL_8.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168543/imagens_otimizadas_marketplace/3_NUMERO_COLONIAL_PEXCEL_8.jpg"
1_ADAP_C_FLANGE_TIGRE_E_1.1_2_MARROM_50.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168544/imagens_otimizadas_marketplace/1_ADAP_C_FLANGE_TIGRE_E_1.1_2_MARROM_50.jpg"
1_LUVA__SANRO_FORRADA_VERDE_XG.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168545/imagens_otimizadas_marketplace/1_LUVA__SANRO_FORRADA_VERDE_XG.jpg"
3_MANG_TRANC.CRISTAL_CONJ.10MT_OLIPLAS.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168546/imagens_otimizadas_marketplace/3_MANG_TRANC.CRISTAL_CONJ.10MT_OLIPLAS.jpg"
3_LATEX_QUARTZOLIT_PAREDE_NOVA_GL_BR_NEVE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168547/imagens_otimizadas_marketplace/3_LATEX_QUARTZOLIT_PAREDE_NOVA_GL_BR_NEVE.jpg"
2_RATOEIRA_ADESIVA_TUB_RAT_KRODEC.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168548/imagens_otimizadas_marketplace/2_RATOEIRA_ADESIVA_TUB_RAT_KRODEC.jpg"
2_RASPADOR_DE_REJUNTE_1_LAMINA_MAX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168549/imagens_otimizadas_marketplace/2_RASPADOR_DE_REJUNTE_1_LAMINA_MAX.jpg"
2_CANTON_P_MOVEIS_ZAMAR_BICROM_2__C_50.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168550/imagens_otimizadas_marketplace/2_CANTON_P_MOVEIS_ZAMAR_BICROM_2__C_50.jpg"
1_SPRAY_COLORGIN_DECOR_VERNIZ_360ML_8791.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168552/imagens_otimizadas_marketplace/1_SPRAY_COLORGIN_DECOR_VERNIZ_360ML_8791.jpg"
3_DISCO_FLAP_HAMMER_4.1_2_X_40.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168553/imagens_otimizadas_marketplace/3_DISCO_FLAP_HAMMER_4.1_2_X_40.jpg"
1_LUVA_ESGOTO_CORRER_PLASTILIT_100MMC_ANEL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168554/imagens_otimizadas_marketplace/1_LUVA_ESGOTO_CORRER_PLASTILIT_100MMC_ANEL.jpg"
1_PARAF_CHIPBOARD_CHATA_PHS_3.0_X_16_3113.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168556/imagens_otimizadas_marketplace/1_PARAF_CHIPBOARD_CHATA_PHS_3.0_X_16_3113.jpg"
1_TRINCHA_TIGRE_519_A_1_2.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168557/imagens_otimizadas_marketplace/1_TRINCHA_TIGRE_519_A_1_2.jpg"
"1_OTTO_B.VEDAPREN_PAREDE_BR_GL_3,6KG_GALAO.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168559/imagens_otimizadas_marketplace/1_OTTO_B.VEDAPREN_PAREDE_BR_GL_3_6KG_GALAO.jpg"
1_ASSENTO_ATLAS_ALMOFADADO_BRANCO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168561/imagens_otimizadas_marketplace/1_ASSENTO_ATLAS_ALMOFADADO_BRANCO.jpg"
1_MACANETA_SOPRANO_ALAVANCA_CROMADA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168562/imagens_otimizadas_marketplace/1_MACANETA_SOPRANO_ALAVANCA_CROMADA.jpg"
3_DIVISOR_BLINDADO_2_SAIDAS_INTERNEED.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168565/imagens_otimizadas_marketplace/3_DIVISOR_BLINDADO_2_SAIDAS_INTERNEED.jpg"
2_FECHAD_STAM_940_PAPAGAIO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168566/imagens_otimizadas_marketplace/2_FECHAD_STAM_940_PAPAGAIO.jpg"
"2_CABO_FERRA.CAVADEIRA_1,50_GARAPEIRA.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168568/imagens_otimizadas_marketplace/2_CABO_FERRA.CAVADEIRA_1_50_GARAPEIRA.jpg"
2_REDUCAO_ESGOTO_PLASTILIT__50_X_40_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168569/imagens_otimizadas_marketplace/2_REDUCAO_ESGOTO_PLASTILIT__50_X_40_BR.jpg"
1_ESP_TRAMONTINA_LUX_4X4_4INT_57105_026.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168570/imagens_otimizadas_marketplace/1_ESP_TRAMONTINA_LUX_4X4_4INT_57105_026.jpg"
1_ENGATE_RAP.P_MANG.PVC_TRAM_78506.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168572/imagens_otimizadas_marketplace/1_ENGATE_RAP.P_MANG.PVC_TRAM_78506.jpg"
1_LIXA_BOSCH_D_AGUA_100_C_25.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168574/imagens_otimizadas_marketplace/1_LIXA_BOSCH_D_AGUA_100_C_25.jpg"
3_PARAF_ROSC_MAQ_RED_C_3_16_X___3___JOMARC.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168575/imagens_otimizadas_marketplace/3_PARAF_ROSC_MAQ_RED_C_3_16_X___3___JOMARC.jpg"
3_DESEMP_ACO_LISA_GALO_12X29_212_0.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168577/imagens_otimizadas_marketplace/3_DESEMP_ACO_LISA_GALO_12X29_212_0.jpg"
2_DISCO_DIAM_HAMMER_PORCELANATO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168579/imagens_otimizadas_marketplace/2_DISCO_DIAM_HAMMER_PORCELANATO.jpg"
2_COTOVELO_PLASTILIT_LL_K_3_4X45_MARROM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168580/imagens_otimizadas_marketplace/2_COTOVELO_PLASTILIT_LL_K_3_4X45_MARROM.jpg"
1_DENVERFITA_RL_10CM_X_10MTS_ONU_N_A.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168582/imagens_otimizadas_marketplace/1_DENVERFITA_RL_10CM_X_10MTS_ONU_N_A.jpg"
1_LIXA_NORTON_FERRO__80_C_25.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168584/imagens_otimizadas_marketplace/1_LIXA_NORTON_FERRO__80_C_25.jpg"
3_FECHAD_PAPAIZ_5410_CR_ALAV.MZ_560_WC.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168586/imagens_otimizadas_marketplace/3_FECHAD_PAPAIZ_5410_CR_ALAV.MZ_560_WC.jpg"
3_ROLO_TIGRE_ESP.POLIEST.REF.1341_5CM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168587/imagens_otimizadas_marketplace/3_ROLO_TIGRE_ESP.POLIEST.REF.1341_5CM.jpg"
1_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_30_3124.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168589/imagens_otimizadas_marketplace/1_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_30_3124.jpg"
"2_BROCA_IRWIN_ACO_RAPIDO___4,0MM.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168591/imagens_otimizadas_marketplace/2_BROCA_IRWIN_ACO_RAPIDO___4_0MM.jpg"
3_PARAF_SEX.FERRO_A_1_4_X_1JOMARCA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168592/imagens_otimizadas_marketplace/3_PARAF_SEX.FERRO_A_1_4_X_1JOMARCA.jpg"
3_CORANTE_XADREZ_50ML_MARROM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168593/imagens_otimizadas_marketplace/3_CORANTE_XADREZ_50ML_MARROM.jpg"
3_LINHA_PEDREIRO_TOP_FIO_TRANCADA_LR__50MT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168594/imagens_otimizadas_marketplace/3_LINHA_PEDREIRO_TOP_FIO_TRANCADA_LR__50MT.jpg"
2_MACHADO_PACETTA_S_CABO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168596/imagens_otimizadas_marketplace/2_MACHADO_PACETTA_S_CABO.jpg"
"1_CHAVE_ALLEN_SATA_CURTA__5,0MM.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168598/imagens_otimizadas_marketplace/1_CHAVE_ALLEN_SATA_CURTA__5_0MM.jpg"
2_CARRINHO_PEDR_FISCHER_PNEU_GALVANIZ_60L.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168599/imagens_otimizadas_marketplace/2_CARRINHO_PEDR_FISCHER_PNEU_GALVANIZ_60L.jpg"
"1_ESPAC.PISO_AZ_NIVELAM.1,0MM_CORTAG_C_50.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168600/imagens_otimizadas_marketplace/1_ESPAC.PISO_AZ_NIVELAM.1_0MM_CORTAG_C_50.jpg"
1_ENGATE_RAP.P_MANGUEIRA_MAC_LOREN.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168601/imagens_otimizadas_marketplace/1_ENGATE_RAP.P_MANGUEIRA_MAC_LOREN.jpg"
1_PARAF_SEX.FERRO_B_5_16_X_1_JOMARCA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168602/imagens_otimizadas_marketplace/1_PARAF_SEX.FERRO_B_5_16_X_1_JOMARCA.jpg"
"1_BROCA_IRWIN_ACO_RAPIDO___3,0MM.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168604/imagens_otimizadas_marketplace/1_BROCA_IRWIN_ACO_RAPIDO___3_0MM.jpg"
2_NUMERO_COLONIAL_EMAVE_5_DOURADO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168604/imagens_otimizadas_marketplace/2_NUMERO_COLONIAL_EMAVE_5_DOURADO.jpg"
1_COLA_PVC_TIGRE_75GR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168605/imagens_otimizadas_marketplace/1_COLA_PVC_TIGRE_75GR.jpg"
3_PARAF_CHIPBOARD_CHATA_PHS_5.0_X_80.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168606/imagens_otimizadas_marketplace/3_PARAF_CHIPBOARD_CHATA_PHS_5.0_X_80.jpg"
3_ENXADA_TRAMONTINA_2.5_LARGA_C_C_7214_754.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168607/imagens_otimizadas_marketplace/3_ENXADA_TRAMONTINA_2.5_LARGA_C_C_7214_754.jpg"
3_MODULO_TRAMONTINA_CEGO_BR_090.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168608/imagens_otimizadas_marketplace/3_MODULO_TRAMONTINA_CEGO_BR_090.jpg"
3_MARTELO_BORRACH_PT_MAX_60_32455.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168609/imagens_otimizadas_marketplace/3_MARTELO_BORRACH_PT_MAX_60_32455.jpg"
2_DESEMP_PVC_CASTOR_CORRUGADA_15X26.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168610/imagens_otimizadas_marketplace/2_DESEMP_PVC_CASTOR_CORRUGADA_15X26.jpg"
3_COND_CORRUG_AMARELO_D_1_R_50.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168612/imagens_otimizadas_marketplace/3_COND_CORRUG_AMARELO_D_1_R_50.jpg"
3_SERROTE_RAMADA_DIAMANTE_24.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168613/imagens_otimizadas_marketplace/3_SERROTE_RAMADA_DIAMANTE_24.jpg"
2_FITA_EMBAL_3M_48X50_MARROM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168615/imagens_otimizadas_marketplace/2_FITA_EMBAL_3M_48X50_MARROM.jpg"
3_ESP_TRAMONTINA_LIZ_4X4_6INT_57106_031.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168616/imagens_otimizadas_marketplace/3_ESP_TRAMONTINA_LIZ_4X4_6INT_57106_031.jpg"
3_OTTO_B.FIT_ADES_P_VEDAC_30CMX10M_VEDACIT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168617/imagens_otimizadas_marketplace/3_OTTO_B.FIT_ADES_P_VEDAC_30CMX10M_VEDACIT.jpg"
3_COTOVELO_PLASTILIT_LL_K_3_4X45_MARROM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168621/imagens_otimizadas_marketplace/3_COTOVELO_PLASTILIT_LL_K_3_4X45_MARROM.jpg"
2_MANG_GAS_OFICIAL_IBIRA_1.25MT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168625/imagens_otimizadas_marketplace/2_MANG_GAS_OFICIAL_IBIRA_1.25MT.jpg"
3_NIVEL_MADEIRA_MOMFORT_30CM_12_.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168626/imagens_otimizadas_marketplace/3_NIVEL_MADEIRA_MOMFORT_30CM_12_.jpg"
2_FUNDO_SUPER_GALVITE_P_GALVANIZADO_1_4.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168627/imagens_otimizadas_marketplace/2_FUNDO_SUPER_GALVITE_P_GALVANIZADO_1_4.jpg"
1_TEE_ESGOTO_PLASTILIT_100_X_100_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168628/imagens_otimizadas_marketplace/1_TEE_ESGOTO_PLASTILIT_100_X_100_BR.jpg"
3_DESEMP_ACO_LISA_MAX_10X24_19455.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168630/imagens_otimizadas_marketplace/3_DESEMP_ACO_LISA_MAX_10X24_19455.jpg"
"1_BROCA_IRWIN_ACO_RAPIDO__10,0MM.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168630/imagens_otimizadas_marketplace/1_BROCA_IRWIN_ACO_RAPIDO__10_0MM.jpg"
1_DISJ_STECK_SERIE_SD61_63A_1P_CURVA_C_3KA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168632/imagens_otimizadas_marketplace/1_DISJ_STECK_SERIE_SD61_63A_1P_CURVA_C_3KA.jpg"
1_MASSA_CORRIDA_EUCATEX_ACRILICA_C_25KG.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168633/imagens_otimizadas_marketplace/1_MASSA_CORRIDA_EUCATEX_ACRILICA_C_25KG.jpg"
3_PARAF_ROSC_MAQ_RED_B_5_32X___1___JOMARCA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168635/imagens_otimizadas_marketplace/3_PARAF_ROSC_MAQ_RED_B_5_32X___1___JOMARCA.jpg"
1_REBITE_FIX_ALL_AL.REPUXO_RM312_C_1000.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168637/imagens_otimizadas_marketplace/1_REBITE_FIX_ALL_AL.REPUXO_RM312_C_1000.jpg"
1_PARAF_CHIPBOARD_CHATA_PHS_4.0_X_16_3129.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168639/imagens_otimizadas_marketplace/1_PARAF_CHIPBOARD_CHATA_PHS_4.0_X_16_3129.jpg"
2_REGULADOR_GAS_ALIANCA_GRANDE_506_01.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168640/imagens_otimizadas_marketplace/2_REGULADOR_GAS_ALIANCA_GRANDE_506_01.jpg"
2_COLA_BRANCA_POLYFIX_1KG_PULVITEC.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168641/imagens_otimizadas_marketplace/2_COLA_BRANCA_POLYFIX_1KG_PULVITEC.jpg"
2_PARAF_P_VASO_LATONADO_LUXO_1035_B10.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168645/imagens_otimizadas_marketplace/2_PARAF_P_VASO_LATONADO_LUXO_1035_B10.jpg"
1_RATOEIRA_ADESIVA_TUB_RAT_KRODEC.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168646/imagens_otimizadas_marketplace/1_RATOEIRA_ADESIVA_TUB_RAT_KRODEC.jpg"
2_ZARCAO_EUCATEX_1_4.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168648/imagens_otimizadas_marketplace/2_ZARCAO_EUCATEX_1_4.jpg"
2_BROCA_ACO_RAPIDO_BRASFORT_G_3_16.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168649/imagens_otimizadas_marketplace/2_BROCA_ACO_RAPIDO_BRASFORT_G_3_16.jpg"
2_TRINCHA_ATLAS_395_D_1.1_2.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168650/imagens_otimizadas_marketplace/2_TRINCHA_ATLAS_395_D_1.1_2.jpg"
1_FECHAD_STAM_803_3_EXTERNA_INOX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168652/imagens_otimizadas_marketplace/1_FECHAD_STAM_803_3_EXTERNA_INOX.jpg"
2_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_22_3122.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168653/imagens_otimizadas_marketplace/2_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_22_3122.jpg"
"2_EXT_TECHNA_PL_0,75_10MT_2P+T10A_PT.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168654/imagens_otimizadas_marketplace/2_EXT_TECHNA_PL_0_75_10MT_2P_T10A_PT.jpg"
2_SERRA_CIRC_WIDEA_HAMMER_4.3_8X36X20.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1764168655/imagens_otimizadas_marketplace/2_SERRA_CIRC_WIDEA_HAMMER_4.3_8X36X20.jpg"
