ID,Código,Descrição,classificacao_marketplace,canal_ml,canal_shopee,tipo_envio_ml_sugerido,necessitaMontagem,produtoPersonalizado
16646330329,132170,Material:PVC;Cor:Branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330333,132171,Material:PVC;Cor:Branco Duplo,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322045,PAI-G02010,SIFAO FLEXIVEL ANEL PVC ASTRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322087,194138,Cor:BRANCO;Formato:COPO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322094,194141,Cor:CROMADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331578,PAI-G02011,SIFAO FLEXIVEL ANEL PVC GRAP,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331697,187274,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330276,PAI-G02012,SIFAO FLEXIVEL ANEL PVC KRONA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330361,132360,Cor:Branco;Tipo:Longo,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322056,PAI-G02013,SIFAO FLEXIVEL PVC ASTRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322123,194319,Cor:PRETO;Material:PVC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338481,PAI-G02014,SIFAO PVC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338602,18281,Cor:BRANCO;Variação:FLEXIVEL ANEL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338605,182114,Cor:BRANCO;Variação:FLEXIVEL LONGO ANEL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343140,PAI-G02106,Sifão PVC Astra universal,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646422908,419040,Acabamento:cromado;Variação:Sanfonado,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334230,PAI-G02015,SIFÃO PVC COPO TIGRE MOBYLLE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334303,182532,Tipo:Multiuso,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323180,PAI-G02016,SIFÃO PVC LUCONI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323257,173320,Material:PVC;Tipo:Sanfonado Universal,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319717,PAI-G02017,SIFÃO SANFONADO DELFLEX,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16646319774,6724,Medida:120CM;Material:PVC,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16646334913,PAI-G02107,Sifão sanfonado PVC Blukit,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335000,180696,Modelo:universal;Material:PVC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335001,19879,Modelo:universal;Tipo:com 2 interruptores,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325178,PAI-G02018,SIKATOP 100 SIKA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325262,164220,Peso:18KG;Variação:BICOMPONENTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325444,PAI-G02019,SILICONE ACETICO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325537,0529.00077.0001PC,Tipo:MULTIUSO;Variação:TR CARTUCHO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319429,PAI-G02023,SILICONE ACÉTICO BARONE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319498,136410,Capacidade:253G;Variação:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319495,136411,Capacidade:253G;Variação:INCOLOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320248,PAI-G02024,SILICONE ACÉTICO GRANEL TEK BOND,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646320277,185115,Capacidade:50G;Cor:INCOLOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323302,PAI-G02020,SILICONE ACETICO QTZ BISNAGA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323361,0580.00077.0001CX,Peso:50G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334215,PAI-G02025,SILICONE ACÉTICO TEK BOND,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334697,PAI-G02021,SILICONE ACETICO TEK BOND,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334750,185162,Cor:INCOLOR;Peso:270G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334270,185116,Medida:256G;Cor:Incolor,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338631,185118,Peso:280G;Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319755,PAI-G02022,SILICONE ACETICO UNIPEGA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335339,PAI-G02026,SILICONE ACÉTICO UNIPEGA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319850,12733,Peso:240G;Variação:INCOLOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335430,136170,Peso:250G;Cor:INCOLOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335446,136171,Peso:50G;Cor:INCOLOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319730,PAI-G02027,SILICONE ALTA TEMPERATURA TEK BOND,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338629,185122,Peso:050G;Cor:CINZA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319788,185120,Peso:50G;Acabamento:Blister,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324563,PAI-G02028,SILICONE COLMEIA GARI GARIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324624,10097,Cor:INCOLOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335343,PAI-G02029,SILICONE HÍBRIDO UNIPEGA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335434,136172,Peso:280G;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335441,136173,Peso:280G;Cor:CINZA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335436,136174,Peso:280G;Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334939,PAI-G02030,SILICONE SPRAY MUNDIAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335033,404440,Medida:300ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335346,PAI-G02031,SILICONE SPRAY UNIPEGA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335444,136183,Peso:150G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324547,PAI-G02032,SISTEMA FAME CANALETA,FORA_LIMITE,NAO,NAO,FORA_ML,Não,Não
16646324599,120523,Medida:20X10X2M;Cor:BRANCO,FORA_LIMITE,NAO,NAO,FORA_ML,Não,Não
16646320218,PAI-G02033,SISTEMA ILUMI CANALETA ADESIVO,FORA_LIMITE,NAO,NAO,FORA_ML,Não,Não
16646417538,112175,Medida:20X10X2M;Cor:BRANCO,FORA_LIMITE,NAO,NAO,FORA_ML,Não,Não
16646320241,PAI-G02034,SISTEMA STECK CANALETA ADESIVA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646418679,159145,Cor:BRANCO;Medida:20X10X2M,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324865,PAI-G02035,SISTEMA X ALUMBRA CANALETA BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324929,389350,Medida:10X2MT;Variação:FITA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324928,289248,Medida:20X2MT;Variação:FITA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334383,PAI-G02036,SISTEMA X ILUMI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334452,298298,Tipo:1 INTERRUPTOR PAR + TOMADA 2P + T 10A,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334450,298263,Tipo:2 INTERRUPTOR SIMPLES;Amperagem:6A,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334686,PAI-G02037,SISTEMA X ILUMI CANALETA DF,FORA_LIMITE,NAO,NAO,FORA_ML,Não,Não
16646334729,298379,Medida:20X10X2MT;Variação:COM DIVISOR,FORA_LIMITE,NAO,NAO,FORA_ML,Não,Não
16646334690,PAI-G02038,SISTEMA X ILUMI COTOVELO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334736,298417,Tipo:Externo;Cor:Branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334734,298409,Tipo:Interno;Cor:Branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334733,298395,Tipo:Lateral 90;Cor:Branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334691,PAI-G02039,SISTEMA X ILUMI LUVA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334737,298433,Tipo:Luva;Cor:Branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331858,PAI-G02040,SISTEMA X RADIAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331982,346187,Tipo:1 INTERRUPTOR SIMPLES COM CAIXA;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646422609,346519,Tipo:1 TOMADA 10A CAIXA;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332068,346527,Tipo:1 TOMADA 20A CAIXA;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331987,346209,Tipo:2 INTERRUPTOR SIMPLES;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332066,346535,Tipo:2 TOMADA 10A CAIXA;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332074,369128,Tipo:2 TOMADA 20A;Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343180,PAI-G02041,SISTEMA X RADIAL CANALETA,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16646423421,363324,Cor:BRANCO;Medida:20X2MT,SOMENTE_ML,SIM,NAO,ML_AGENCIA_COLETA,Não,Não
16646323017,PAI-G02042,SISTEMA X STECK CANALETA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323097,408140,Cor:BRANCO;Medida:20X2MT,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331803,PAI-G02043,SODA CAUSTICA 60 LINHAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331876,13693,Medida:500G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331808,PAI-G02044,SODA CAUSTICA LINHAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331881,136165,Medida:1KG,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324430,PAI-G02045,SOLDA TUBO EDA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646324489,180481,Capacidade:25G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332056,PAI-G02046,SOLDA TUBO EMAVI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332158,18521,Modelo:25G,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325279,PAI-G02047,SOPRADOR TERMICO FERRARI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325314,437570,Potência:1500W;Voltagem:127V,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325315,437580,Potência:1500W;Voltagem:220V,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331592,PAI-G02048,SOQUETE FOXLUX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331730,10887,Tipo:E27;Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332193,PAI-G02049,SOQUETE NYLON ILUMI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646421447,112195,Material:NYLON;Tipo:E27,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646331860,PAI-G02050,SOQUETE RADIAL LATÃO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332059,4162,Material:LATÃO;Tipo:COM RABICHO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332024,PAI-G02051,SOQUETE REDY,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332092,348015,Modelo:102;Variação:COM RABICHO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332018,PAI-G02053,SOQUETE SENSOR PRESENCA QUALITRONIX,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332086,114143,Tipo:E27;Modelo:FTC,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322210,PAI-G02054,SPRAY ALTA TEMPERATURA COLORGIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322467,10108,Cor:ALUMÍNIO;Medida:350ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322255,10173,Cor:BRANCO;Medida:350ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322466,10140,Cor:PRETO;Medida:350ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322207,PAI-G02055,SPRAY BICICLETA DAKAR COLORGIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322252,10149,Cor:ROXO;Modelo:5601,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334036,PAI-G02056,SPRAY CHEMICOLOR ALTA TEMPERATURA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334096,121517,Cor:PRETO;Capacidade:315ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694669,PAI-G02057,SPRAY CHEMICOLOR GERAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694718,194298,Cor:ALUMÍNIO RODAS;Tamanho:400ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694714,66486,Cor:BRANCO BRILHANTE;Tamanho:400ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694717,229288,Cor:BRANCO FOSCO;Tamanho:400ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694715,66516,Cor:PRETO BRILHANTE;Tamanho:400ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694716,67059,Cor:PRETO FOSCO;Tamanho:400ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334038,PAI-G02058,SPRAY CHEMICOLOR METÁLICA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334097,64513,Cor:PRATA;Capacidade:350ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322375,PAI-G02059,SPRAY COLORGIN DECOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322468,118443,Cor:ALUMÍNIO;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322486,10137,Cor:amêndoa;Medida:360ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322538,10117,Cor:branco fosco;Medida:360ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322489,10138,Cor:marrom café;Medida:360ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322484,10126,Cor:vermelho;Medida:360ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322483,118354,Cor:verniz folha;Medida:360ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322485,299111,Cor:verniz;Medida:360ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319556,PAI-G02060,SPRAY DECOR COLORGIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322469,10113,Cor:AMARELO;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322474,10114,Cor:AZUL CEU;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322472,10115,Cor:AZUL COLONIAL;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322473,10116,Cor:AZUL MEDIO;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322475,10135,Cor:BRANCO BRILHO;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322477,10118,Cor:CINZA;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322471,10132,Cor:METÁLICO AZUL ANGR;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322478,10119,Cor:METALICO GRAFITE;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322479,393360,Cor:MR BARROCO;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322480,10121,Cor:PRETO BRILHO;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322481,10122,Cor:PRETO FOSCO;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322482,10123,Cor:PRIMER CINZA;Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319605,10112,Medida:360ML;Acabamento:Aluminio,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319557,PAI-G02061,SPRAY DECOR VERNIZ COLORGIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319607,10127,Medida:360ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322374,PAI-G02062,SPRAY LUMINOSA COLORGIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322462,10161,Cor:AMARELO;Medida:380ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322464,10163,Cor:MARAVILHA;Medida:380ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322465,10164,Cor:VERDE;Medida:380ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322371,PAI-G02063,SPRAY METALLIK INTERIOR COLORGIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322459,10128,Cor:OURO;Medida:350ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322461,10129,Cor:PRATA;Medida:350ML,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322507,PAI-G02064,SPRAY SMARTCOLOR,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322540,190654,Cor:alumínio;Medida:300ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322544,190658,Cor:amarelo;Medida:300ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322539,190653,Cor:preto fosco;Medida:300ml,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334695,PAI-G02065,SPRAY TEK BOND,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334745,185534,Medida:350ML;Cor:METALICO PRATA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334694,PAI-G02066,SPRAY TEKBOND,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334744,414960,Medida:350ML;Cor:METALICO OURO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334693,PAI-G02067,SPRAY TEKBOND GERAL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334742,366463,Medida:350ML;Cor:BRANCO FOSCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334741,366420,Medida:350ML;Cor:DOURADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334743,366498,Medida:350ML;Cor:GRAFITE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322206,PAI-G02068,SPRAY USO GERAL METAL COLORGIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646322251,149465,Cor:PRATA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694671,PAI-G02069,SPRAY USO GERAL TEK BOND,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694727,185501,Medida:350ML;Cor:ALUMINIO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694726,185507,Medida:350ML;Cor:Branco Brilhante,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694725,185515,Medida:350ML;Cor:Preto Brilhante,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16650694723,185516,Medida:350ML;Cor:Preto Fosco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338875,PAI-G02070,SPUD METAL SEA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338981,132277,Acabamento:CROMADO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323177,PAI-G02071,SPUD PVC LIGAÇÃO LUCONI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646323251,279447,Material:PVC;Cor:Branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325189,PAI-G02072,SUPORTE ANTENA PREGAR SUPORTES IGUATEMI,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325269,199502,Tipo:DUPLA;Medida:3/4,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325270,199504,Tipo:SIMPLES;Medida:3/4,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335074,PAI-G02073,SUPORTE BOTIJAO BRASLIDER,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646335129,15508,Cor:AZUL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325165,PAI-G02075,SUPORTE BRASFORMA PARA FORNO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325256,371262,"Cor:BRANCO;Modelo:SBR3,6",VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325168,PAI-G02076,SUPORTE BRASFORMA PARA FORNO MULTIUSO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325257,384390,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334911,PAI-G02108,Suporte caixa acoplada Blukit,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334999,182229,Modelo:universal;Cor:branco,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319884,PAI-G02078,SUPORTE DISJUNTOR DIN,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646319939,104313,Tipo:BAIXO DESTACAVEL,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325591,PAI-G02080,SUPORTE DRENAGEM BRASTEMP ELETRO IBIRA,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646325637,110294,Tipo:EXT 3/4,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330403,PAI-G02081,SUPORTE EXTERNO ZINCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330456,120264,Variação:28 MOLDURA;Modelo:TORCIDO C FORTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330458,120265,Variação:28 PLATIBANDA;Modelo:TORCIDO C FORTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330394,PAI-G02082,SUPORTE EXTERNO ZINCO PLATIBANDA CALHA FORTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330444,12082,Medida:28,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330447,12027,Medida:33,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339594,PAI-G02083,SUPORTE FORNO PRIME TECH,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646339685,130317,Cor:BRANCO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334689,PAI-G02084,SUPORTE ILUMI SLIM,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646334732,431930,Medida:4X4;Tipo:6 Módulos,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332218,PAI-G02085,SUPORTE LAJE PE FIXO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332334,130316,Medida:30CM;Cor:AMARELO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646332333,130315,Medida:30CM;Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338477,PAI-G02086,SUPORTE LAJE PE FIXO INJEREST,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338597,130416,Tamanho:30CM;Cor:AMARELO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646338595,130415,Tamanho:30CM;Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646343270,PAI-G02087,SUPORTE LAJE POLIPROPILENO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646424576,13081,Medida:30CM;Cor:PRETO,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
16646330393,PAI-G02088,SUPORTE MOLDURA CALHA FORTE,VALIDO_AMBOS,SIM,SIM,ML_CORREIOS,Não,Não
